지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m )
108,서울,2024-04-20 14:00,16.1,,.2,,3.3,,50,,77,,14,12,,,10,6,ScAs,11
108,서울,2024-04-20 15:00,15,,.5,,3.9,,70,,86,,14.6,12.6,,,10,8,StNs,7
108,서울,2024-04-20 16:00,14.4,,.8,,3.4,,70,,89,,14.6,12.6,,,10,8,StNs,8
108,서울,2024-04-20 17:00,14.1,,.9,,3.6,,50,,91,,14.6,12.6,,,10,8,StNs,6
108,서울,2024-04-20 18:00,13.7,,.3,,4.6,,50,,92,,14.4,12.4,,,10,8,StNs,6
108,서울,2024-04-20 19:00,13.5,,1,,3.7,,50,,93,,14.3,12.3,,,10,8,StNs,4
108,서울,2024-04-20 20:00,13.3,,.6,,4.7,,70,,93,,14.1,12.1,,,10,8,StNs,8
108,서울,2024-04-20 21:00,13.2,,0,,4.4,,50,,92,,13.9,11.9,,,10,8,StNs,7
108,서울,2024-04-20 22:00,13,,0,,5.2,,50,,91,,13.6,11.5,,,10,8,StNs,7
108,서울,2024-04-20 23:00,13,,0,,4.7,,50,,90,,13.4,11.3,,,10,7,StNs,7
108,서울,2024-04-21 00:00,13.3,,0,,4.5,,70,,87,,13.2,11.1,,,8,8,Sc,
108,서울,2024-04-21 01:00,13.6,,,,3.5,,70,,85,,13.2,11.1,,,10,6,,10
108,서울,2024-04-21 02:00,13.9,,,,3.5,,70,,81,,12.8,10.6,,,4,4,,12
108,서울,2024-04-21 03:00,14,,,,3.1,,70,,80,,12.7,10.5,,,8,8,Sc,10
108,서울,2024-04-21 04:00,13.7,,,,2.7,,50,,79,,12.4,10.1,,,8,8,Sc,11
108,서울,2024-04-21 05:00,13.6,,,,2.7,,50,,78,,12.1,9.8,,,8,6,ScCi,11
108,서울,2024-04-21 06:00,13.7,,,,3.8,,50,,78,,12.2,9.9,,,8,7,ScCi,13
108,서울,2024-04-21 07:00,14.1,,,,3.3,,50,,77,,12.4,10.1,,,8,8,Sc,15
108,서울,2024-04-21 08:00,15.1,,,,3.2,,70,,74,,12.6,10.4,,,8,8,Sc,15
108,서울,2024-04-21 09:00,16.6,,,,3.1,,70,,69,,12.9,10.8,,,9,9,Sc,12
108,서울,2024-04-21 10:00,17.9,,,,3.7,,70,,65,,13.3,11.2,,,9,9,Sc,10
108,서울,2024-04-21 11:00,19.6,,,,4.4,,70,,61,,13.8,11.8,,,8,8,Sc,16
108,서울,2024-04-21 12:00,21.4,,,,3.9,,70,,56,,14.2,12.2,,,8,8,Sc,16
108,서울,2024-04-21 13:00,21.1,,,,3.5,,70,,57,,14.2,12.2,,,9,9,Sc,15
108,서울,2024-04-21 14:00,20.7,,,,3.3,,70,,57,,13.8,11.8,,,9,9,Sc,10
108,서울,2024-04-21 15:00,19.9,,,,3.7,,50,,58,,13.4,11.3,,,9,9,Sc,10
108,서울,2024-04-21 16:00,19.5,,,,4.2,,50,,58,,13.1,11,,,10,5,ScAs,10
108,서울,2024-04-21 17:00,19.2,,,,4.2,,50,,58,,12.9,10.7,,,10,5,ScAs,10
108,서울,2024-04-21 18:00,18.6,,,,3.9,,50,,58,,12.4,10.1,,,10,6,ScAs,10
108,서울,2024-04-21 19:00,18,,,,3.9,,70,,60,,12.4,10.1,,,9,9,,23
108,서울,2024-04-21 20:00,17.5,,,,3.4,,70,,61,,12.1,9.8,,,7,7,,23
108,서울,2024-04-21 21:00,17,,,,5.1,,50,,62,,11.9,9.6,,,9,9,Sc,19
108,서울,2024-04-21 22:00,16.6,,,,4.1,,70,,63,,11.9,9.5,,,10,10,,18
108,서울,2024-04-21 23:00,16.4,,,,3.5,,70,,63,,11.7,9.3,,,10,10,,18
108,서울,2024-04-22 00:00,16.1,,,,3.4,,70,,63,,11.5,9,,,9,9,Sc,
108,서울,2024-04-22 01:00,15.9,,,,3.3,,70,,62,,11.2,8.6,,,10,10,,17
108,서울,2024-04-22 02:00,15.6,,,,3.1,,70,,62,,10.9,8.3,,,9,9,,17
108,서울,2024-04-22 03:00,15.4,,,,2.6,,50,,60,,10.4,7.6,,,9,9,Sc,17
108,서울,2024-04-22 04:00,15.3,,,,3.3,,70,,58,,10,7,,,10,8,ScAs,12
108,서울,2024-04-22 05:00,15.1,,,,3,,50,,59,,10.1,7.1,,,9,8,ScAs,16
108,서울,2024-04-22 06:00,15,,,,2.8,,70,,58,,9.8,6.7,,,9,8,ScAs,16
108,서울,2024-04-22 07:00,15.1,,,,1.7,,70,,58,,9.9,6.8,,,9,8,ScAs,15
108,서울,2024-04-22 08:00,16,,,,2.6,,70,,55,,9.9,6.9,,,8,8,Sc,16
108,서울,2024-04-22 09:00,16.7,,,,4.1,,50,,50,,9.5,6.2,,,9,9,Sc,15
108,서울,2024-04-22 10:00,17.4,,,,4.4,,50,,48,,9.5,6.2,,,8,8,Sc,15
108,서울,2024-04-22 11:00,18.1,,,,3.4,,50,,49,,10.2,7.2,,,8,8,Sc,15
108,서울,2024-04-22 12:00,19.8,,,,3.6,,50,,46,,10.6,7.8,,,9,9,Sc,15
108,서울,2024-04-22 13:00,21.3,,,,3.4,,50,,44,,11.1,8.5,,,5,0,Ci,
108,서울,2024-04-22 14:00,21.9,,,,4.1,,50,,45,,11.8,9.4,,,5,3,ScCi,10
108,서울,2024-04-22 15:00,23.3,,,,2.8,,70,,41,,11.6,9.2,,,2,0,Ci,
108,서울,2024-04-22 16:00,23.9,,,,2.8,,50,,41,,12.1,9.8,,,1,0,Ci,
108,서울,2024-04-22 17:00,24,,,,1.5,,110,,39,,11.6,9.1,,,2,0,Ci,
108,서울,2024-04-22 18:00,23.4,,,,2.8,,70,,41,,11.7,9.3,,,6,6,Sc,15
108,서울,2024-04-22 19:00,22.2,,,,2.1,,50,,44,,11.7,9.3,,,9,9,,15
108,서울,2024-04-22 20:00,21.4,,,,2.5,,70,,46,,11.6,9.2,,,9,9,,15
108,서울,2024-04-22 21:00,20.4,,,,4.6,,50,,45,,10.7,8,,,7,7,Sc,19
108,서울,2024-04-22 22:00,19.3,,,,4,,50,,47,,10.4,7.6,,,9,1,,22
108,서울,2024-04-22 23:00,18,,,,3.4,,70,,50,,10.3,7.4,,,3,3,,
108,서울,2024-04-23 00:00,16.6,,,,4,,50,,54,,10.2,7.2,,,1,0,Ci,
108,서울,2024-04-23 01:00,15.6,,,,3.5,,50,,57,,10.1,7.1,,,3,1,,
108,서울,2024-04-23 02:00,14.8,,,,3.8,,50,,59,,9.9,6.8,,,3,3,,75
108,서울,2024-04-23 03:00,14.4,,,,3.6,,50,,61,,9.9,6.9,,,5,0,Ci,
108,서울,2024-04-23 04:00,13.9,,,,2.3,,70,,63,,9.9,6.9,,,3,0,Ci,
108,서울,2024-04-23 05:00,13.5,,,,3.3,,50,,65,,10,7,,,0,0,,
108,서울,2024-04-23 06:00,13.3,,,,3.4,,70,,66,,10,7,,,6,2,AcCi,30
108,서울,2024-04-23 07:00,14,,,,3.9,,50,,65,,10.4,7.5,,,8,8,Ac,28
108,서울,2024-04-23 08:00,15,,,,3.8,,50,,64,,10.9,8.2,,,8,8,Ac,27
108,서울,2024-04-23 09:00,16.2,,,,5,,50,,60,,11,8.4,,,8,8,Ac,27
108,서울,2024-04-23 10:00,18.5,,,,3.1,,50,,53,,11.2,8.7,,,7,0,Ci,
108,서울,2024-04-23 11:00,20.3,,,,4.1,,70,,50,,11.9,9.5,,,5,0,Ci,
108,서울,2024-04-23 12:00,21.2,,,,3.2,,70,,45,,11.2,8.7,,,5,0,Ci,
108,서울,2024-04-23 13:00,22.4,,,,2.6,,90,,42,,11.3,8.8,,,7,0,Ci,
108,서울,2024-04-23 14:00,24.1,,,,2.7,,70,,37,,11,8.4,,,8,6,ScCi,15
108,서울,2024-04-23 15:00,22.6,,,,2.8,,70,,40,,10.9,8.3,,,10,5,ScAs,13
108,서울,2024-04-23 16:00,21.6,,,,3.2,,50,,43,,11,8.4,,,10,7,ScAs,12
108,서울,2024-04-23 17:00,20.8,,,,3.5,,50,,45,,11,8.4,,,10,6,ScAs,12
108,서울,2024-04-23 18:00,19.9,,,,3,,70,,46,,10.6,7.9,,,10,8,ScAs,12
108,서울,2024-04-23 19:00,18.7,,0,,3.2,,70,,48,,10.3,7.4,,,10,9,ScAs,8
108,서울,2024-04-23 20:00,17,,0,,4.3,,50,,55,,10.6,7.8,,,10,9,StNs,6
108,서울,2024-04-23 21:00,16.2,,0,,4,,70,,56,,10.3,7.4,,,10,8,ScAs,10
108,서울,2024-04-23 22:00,15.4,,0,,5,,50,,57,,9.9,6.9,,,10,7,ScAs,10
108,서울,2024-04-23 23:00,14.9,,0,,3.3,,70,,60,,10.1,7.1,,,10,8,ScAs,10
108,서울,2024-04-24 00:00,14.2,,,9,3.6,,70,,66,,10.6,7.9,,,9,9,,
108,서울,2024-04-24 01:00,13.8,,,,4,,70,,67,,10.5,7.7,,,10,9,,7
108,서울,2024-04-24 02:00,13.5,,0,,4.1,,50,,70,,10.8,8.1,,,10,8,StNs,7
108,서울,2024-04-24 03:00,13.3,,0,,4.1,,50,,71,,10.8,8.1,,,8,8,Sc,7
108,서울,2024-04-24 04:00,13.2,,0,,3.1,,50,,73,,11,8.4,,,10,8,ScAs,7
108,서울,2024-04-24 05:00,12.3,,.5,,2.5,,70,,85,,12.1,9.8,,,10,9,StNs,5
108,서울,2024-04-24 06:00,11.8,,2.7,,2.9,,50,,91,,12.5,10.3,,,10,9,StNs,5
108,서울,2024-04-24 07:00,11.5,,3.3,,3.1,,50,,93,,12.6,10.4,,,10,9,StNs,7
108,서울,2024-04-24 08:00,11.6,,1.5,,3,,50,,91,,12.4,10.1,,,10,9,StNs,7
108,서울,2024-04-24 09:00,11.9,,.5,,2,,50,,92,,12.8,10.6,,,10,7,StNs,7
108,서울,2024-04-24 10:00,12.5,,.5,,3.7,,50,,90,,12.9,10.8,,,9,9,Sc,10
108,서울,2024-04-24 11:00,14.1,,,9,2.5,,50,,80,,12.8,10.6,,,9,9,Sc,11
108,서울,2024-04-24 12:00,14.1,,,9,1.5,,50,,78,,12.5,10.3,,,9,9,Sc,12
108,서울,2024-04-24 13:00,14.8,,,9,1.8,,270,,72,,12,9.7,,,9,9,Sc,12
108,서울,2024-04-24 14:00,16.3,,,9,3,,250,,68,,12.5,10.3,,,9,9,Sc,12
108,서울,2024-04-24 15:00,15.8,,,9,3,,250,,69,,12.4,10.1,,,9,9,Sc,13
108,서울,2024-04-24 16:00,16.2,,,9,2.2,,250,,68,,12.4,10.2,,,9,9,Sc,11
108,서울,2024-04-24 17:00,15.6,,,9,4.3,,250,,72,,12.7,10.5,,,8,8,Sc,14
108,서울,2024-04-24 18:00,15.3,,,9,2.8,,270,,71,,12.3,10,,,5,5,Sc,12
108,서울,2024-04-24 19:00,14.2,,,9,4.5,,250,,73,,11.8,9.4,,,3,3,,10
108,서울,2024-04-24 20:00,13,,,9,2.2,,250,,79,,11.8,9.4,,,0,0,,
108,서울,2024-04-24 21:00,12.1,,,9,2.5,,200,,82,,11.6,9.1,,,2,2,Sc,10
108,서울,2024-04-24 22:00,11.4,,,9,3.4,,250,,85,,11.4,8.9,,,2,2,,10
108,서울,2024-04-24 23:00,11.1,,,9,2.6,,250,,86,,11.3,8.8,,,7,7,,10
108,서울,2024-04-25 00:00,11.1,,,9,2.2,,230,,87,,11.5,9,,,9,9,Sc,10
108,서울,2024-04-25 01:00,11,,,,2.2,,200,,88,,11.5,9,,,10,9,,9
108,서울,2024-04-25 02:00,10.9,,,,1.6,,200,,88,,11.4,8.9,,,10,9,,10
108,서울,2024-04-25 03:00,10.9,,,,2.1,,250,,86,,11.2,8.6,,,10,10,St,6
108,서울,2024-04-25 04:00,10.8,,,,2.9,,200,,87,,11.2,8.7,,,10,10,St,6
108,서울,2024-04-25 05:00,10.7,,,,1.4,,200,,88,,11.2,8.7,,,10,10,St,6
108,서울,2024-04-25 06:00,10.4,,,,2.5,,180,,90,,11.3,8.8,,,9,9,St,6
108,서울,2024-04-25 07:00,10.5,,,,1,,180,,88,,11.1,8.5,,,9,9,St,6
108,서울,2024-04-25 08:00,10.7,,,,.8,,250,,88,,11.2,8.7,,,9,9,St,6
108,서울,2024-04-25 09:00,11.1,,,,1.2,,180,,86,,11.3,8.8,,,9,9,St,7
108,서울,2024-04-25 10:00,11.6,,,,1.6,,270,,83,,11.3,8.8,,,9,9,St,6
108,서울,2024-04-25 11:00,12.4,,,,.9,,160,,81,,11.6,9.2,,,9,9,St,6
108,서울,2024-04-25 12:00,13.8,,,,1.1,,20,,73,,11.5,9,,,7,7,Sc,10
108,서울,2024-04-25 13:00,16.4,,,,1.8,,270,,66,,12.3,10,,,0,0,,
108,서울,2024-04-25 14:00,18.2,,,,1.1,,180,,59,,12.3,10,,,0,0,,
108,서울,2024-04-25 15:00,19.9,,,,1.6,,200,,56,,12.9,10.8,,,0,0,,
108,서울,2024-04-25 16:00,20.5,,,,3,,270,,48,,11.6,9.1,,,0,0,,
108,서울,2024-04-25 17:00,20.5,,,,2.5,,320,,51,,12.3,10,,,0,0,,
108,서울,2024-04-25 18:00,19.7,,,,2.1,,270,,56,,12.8,10.6,,,0,0,,
108,서울,2024-04-25 19:00,18,,,,2.7,,270,,61,,12.5,10.3,,,0,0,,
108,서울,2024-04-25 20:00,16.4,,,,2.5,,270,,71,,13.2,11.1,,,0,0,,
108,서울,2024-04-25 21:00,15.5,,,,.7,,250,,76,,13.3,11.2,,,0,0,,
108,서울,2024-04-25 22:00,14.6,,,,1.5,,270,,78,,12.9,10.7,,,0,0,,
108,서울,2024-04-25 23:00,14,,,,1.1,,270,,80,,12.7,10.5,,,0,0,,
108,서울,2024-04-26 00:00,13.6,,,,.4,,0,,82,,12.7,10.5,,,0,0,,
108,서울,2024-04-26 01:00,13.3,,,,.7,,50,,82,,12.4,10.2,,,0,0,,
108,서울,2024-04-26 02:00,12.8,,,,.3,,0,,84,,12.4,10.1,,,0,0,,
108,서울,2024-04-26 03:00,12.4,,,,.8,,50,,85,,12.2,9.9,,,0,0,,
108,서울,2024-04-26 04:00,12,,,,1.5,,20,,86,,12,9.7,,,0,0,,
108,서울,2024-04-26 05:00,11.9,,,,1.3,,360,,88,,12.2,9.9,,,0,0,,
108,서울,2024-04-26 06:00,11.5,,,,1.9,,20,,89,,12,9.7,,,6,0,Ci,
108,서울,2024-04-26 07:00,11.7,,,,2,,20,,90,,12.4,10.1,,,8,0,Ci,
108,서울,2024-04-26 08:00,13.5,,,,1.7,,50,,87,,13.4,11.3,,,8,0,Ci,
108,서울,2024-04-26 09:00,15.6,,,,2,,50,,76,,13.4,11.3,,,7,0,Ci,
108,서울,2024-04-26 10:00,17.8,,,,1.2,,90,,63,,12.8,10.6,,,8,0,Ci,
108,서울,2024-04-26 11:00,19.3,,,,.5,,270,,56,,12.4,10.2,,,6,0,Ci,
108,서울,2024-04-26 12:00,21.3,,,,1.3,,250,,48,,12.1,9.8,,,4,0,Ci,
108,서울,2024-04-26 13:00,23.3,,,,2.3,,270,,40,,11.4,8.9,,,5,0,Ci,
108,서울,2024-04-26 14:00,24.8,,,,1.8,,230,,40,,12.4,10.2,,,5,0,Ci,
108,서울,2024-04-26 15:00,25.4,,,,2.5,,230,,30,,9.7,6.5,,,7,0,Ci,
108,서울,2024-04-26 16:00,26,,,,1.6,,250,,25,,8.4,4.4,,,2,0,Ci,
108,서울,2024-04-26 17:00,25.8,,,,1.8,,270,,28,,9.2,5.8,,,3,0,Ci,
108,서울,2024-04-26 18:00,23.8,,,,3.2,,270,,40,,11.7,9.3,,,3,0,Ci,
108,서울,2024-04-26 19:00,21.5,,,,3.7,,270,,33,,8.4,4.5,,,1,0,Ci,
108,서울,2024-04-26 20:00,19.3,,,,3.3,,270,,44,,9.8,6.7,,,0,0,,
108,서울,2024-04-26 21:00,17.4,,,,2.6,,250,,53,,10.5,7.7,,,0,0,,
108,서울,2024-04-26 22:00,16.4,,,,2,,250,,59,,10.9,8.3,,,0,0,,
108,서울,2024-04-26 23:00,15.7,,,,2,,250,,62,,11,8.4,,,0,0,,
108,서울,2024-04-27 00:00,15,,,,2.5,,250,,68,,11.6,9.1,,,0,0,,
108,서울,2024-04-27 01:00,14.2,,,,1.7,,250,,71,,11.5,9,,,0,0,,
108,서울,2024-04-27 02:00,13.6,,,,1.1,,270,,74,,11.5,9,,,0,0,,
108,서울,2024-04-27 03:00,12.9,,,,1.1,,360,,76,,11.2,8.7,,,0,0,,
108,서울,2024-04-27 04:00,12.4,,,,.7,,270,,76,,10.9,8.2,,,0,0,,
108,서울,2024-04-27 05:00,11.9,,,,.1,,0,,77,,10.6,7.9,,,0,0,,
108,서울,2024-04-27 06:00,11.6,,,,1.5,,50,,77,,10.4,7.6,,,0,0,,
108,서울,2024-04-27 07:00,12.1,,,,.3,,0,,77,,10.8,8.1,,,0,0,,
108,서울,2024-04-27 08:00,14.2,,,,.5,,270,,74,,11.9,9.6,,,0,0,,
108,서울,2024-04-27 09:00,16.7,,,,1.6,,200,,66,,12.5,10.3,,,0,0,,
108,서울,2024-04-27 10:00,18.8,,,,2.2,,270,,58,,12.5,10.3,,,0,0,,
108,서울,2024-04-27 11:00,21,,,,1.9,,250,,49,,12.1,9.8,,,0,0,,
108,서울,2024-04-27 12:00,22,,,,3.1,,290,,44,,11.6,9.1,,,0,0,,
108,서울,2024-04-27 13:00,23.5,,,,1.8,,290,,41,,11.8,9.4,,,0,0,,
108,서울,2024-04-27 14:00,24.7,,,,2.7,,290,,35,,10.8,8.1,,,0,0,,
108,서울,2024-04-27 15:00,25.8,,,,3.2,,230,,34,,11.2,8.7,,,0,0,,
108,서울,2024-04-27 16:00,26.1,,,,3.4,,250,,35,,11.8,9.4,,,0,0,,
108,서울,2024-04-27 17:00,24.8,,,,4,,250,,41,,12.8,10.6,,,0,0,,
108,서울,2024-04-27 18:00,23.6,,,,3.5,,250,,43,,12.4,10.2,,,1,0,Ci,
108,서울,2024-04-27 19:00,21.1,,,,3.2,,270,,45,,11.2,8.6,,,0,0,,
108,서울,2024-04-27 20:00,18.8,,,,2.9,,250,,51,,11,8.4,,,0,0,,
108,서울,2024-04-27 21:00,17.6,,,,1.3,,200,,50,,10,7,,,0,0,,
108,서울,2024-04-27 22:00,16.9,,,,1.3,,270,,52,,9.9,6.9,,,0,0,,
108,서울,2024-04-27 23:00,16,,,,1.1,,250,,56,,10.2,7.2,,,0,0,,
108,서울,2024-04-28 00:00,15.6,,,,1,,290,,61,,10.7,8,,,1,0,,
108,서울,2024-04-28 01:00,14.8,,,,1.9,,270,,65,,10.9,8.2,,,2,0,,
108,서울,2024-04-28 02:00,14.3,,,,1.1,,270,,68,,11,8.4,,,0,0,,
108,서울,2024-04-28 03:00,14,,,,1.3,,20,,71,,11.3,8.8,,,0,0,,
108,서울,2024-04-28 04:00,13.5,,,,1.1,,70,,74,,11.4,8.9,,,0,0,,
108,서울,2024-04-28 05:00,13.5,,,,.4,,0,,77,,11.9,9.5,,,0,0,,
108,서울,2024-04-28 06:00,13,,,,.5,,340,,79,,11.8,9.4,,,0,0,,
108,서울,2024-04-28 07:00,13.4,,,,1.3,,50,,79,,12.1,9.8,,,2,0,Ci,
108,서울,2024-04-28 08:00,16,,,,1.1,,70,,72,,13,10.9,,,4,0,Ci,
108,서울,2024-04-28 09:00,18.6,,,,2.1,,90,,62,,13.2,11.1,,,7,0,Ci,
108,서울,2024-04-28 10:00,20.7,,,,1.4,,70,,54,,13.1,11,,,8,0,Ci,
108,서울,2024-04-28 11:00,22.9,,,,1.4,,20,,50,,13.9,11.9,,,7,0,Ci,
108,서울,2024-04-28 12:00,24.7,,,,2.4,,50,,41,,12.7,10.5,,,7,0,Ci,
108,서울,2024-04-28 13:00,26.3,,,,1,,70,,36,,12.3,10,,,7,0,Ci,
108,서울,2024-04-28 14:00,27.6,,,,2.2,,200,,30,,11,8.4,,,10,0,Cs,
108,서울,2024-04-28 15:00,27.9,,,,2.5,,200,,25,,9.3,6,,,9,0,Cs,
108,서울,2024-04-28 16:00,28.9,,,,1.1,,180,,26,,10.3,7.4,,,3,0,Ci,
108,서울,2024-04-28 17:00,27.7,,,,3,,250,,36,,13.3,11.2,,,7,0,Ci,
108,서울,2024-04-28 18:00,26.1,,,,3.1,,270,,41,,13.8,11.8,,,7,0,Ci,
108,서울,2024-04-28 19:00,24.2,,,,1.5,,290,,49,,14.8,12.8,,,7,0,,
108,서울,2024-04-28 20:00,22.6,,,,2,,270,,53,,14.5,12.5,,,8,0,,
108,서울,2024-04-28 21:00,21.6,,,,1.1,,340,,54,,13.8,11.8,,,8,0,Ci,
108,서울,2024-04-28 22:00,20.5,,,,1.5,,70,,55,,13.2,11.1,,,9,0,,
108,서울,2024-04-28 23:00,20.1,,,,1.8,,70,,57,,13.4,11.3,,,10,0,,
108,서울,2024-04-29 00:00,19.4,,,,2.1,,50,,55,,12.4,10.1,,,9,0,,
108,서울,2024-04-29 01:00,19,,,,2.9,,50,,53,,11.6,9.1,,,10,0,,
108,서울,2024-04-29 02:00,18.4,,,,3.3,,50,,52,,10.9,8.3,,,10,0,,
108,서울,2024-04-29 03:00,17.8,,,,4.2,,50,,52,,10.6,7.8,,,8,0,Ci,
108,서울,2024-04-29 04:00,17.5,,,,3.4,,50,,52,,10.4,7.5,,,9,0,Ci,
108,서울,2024-04-29 05:00,17.3,,,,2.8,,70,,51,,10,7,,,9,0,Ci,
108,서울,2024-04-29 06:00,16.9,,,,4.1,,50,,52,,9.9,6.9,,,9,0,Ci,
108,서울,2024-04-29 07:00,17.2,,,,4.1,,50,,51,,9.9,6.9,,,9,0,Ci,
108,서울,2024-04-29 08:00,17.7,,,,4,,50,,51,,10.3,7.4,,,9,0,Ci,
108,서울,2024-04-29 09:00,18.7,,,,3.5,,70,,48,,10.3,7.4,,,8,0,Ci,
108,서울,2024-04-29 10:00,20.6,,,,3.7,,70,,43,,10.4,7.5,,,7,0,Ci,
108,서울,2024-04-29 11:00,22.6,,,,4,,70,,41,,11.2,8.6,,,8,0,Ci,
108,서울,2024-04-29 12:00,23.9,,,,3.8,,90,,38,,11.2,8.7,,,8,0,Ci,
108,서울,2024-04-29 13:00,24.3,,,,3.2,,70,,39,,11.8,9.4,,,9,0,Ci,
108,서울,2024-04-29 14:00,25.2,,,,3.1,,70,,38,,12.1,9.8,,,7,0,Ci,
108,서울,2024-04-29 15:00,26,,,,2.1,,110,,38,,12.7,10.5,,,8,0,Ci,
108,서울,2024-04-29 16:00,25.2,,,,2.1,,140,,39,,12.4,10.2,,,8,0,Ci,
108,서울,2024-04-29 17:00,25.6,,,,2,,180,,39,,12.8,10.6,,,8,0,Ci,
108,서울,2024-04-29 18:00,25.3,,,,1.8,,200,,39,,12.5,10.3,,,2,0,Ci,
108,서울,2024-04-29 19:00,23.5,,,,3.5,,270,,45,,12.9,10.8,,,5,0,,
108,서울,2024-04-29 20:00,21.5,,,,2.6,,270,,51,,13,10.9,,,0,0,,
108,서울,2024-04-29 21:00,20.2,,,,1.6,,290,,56,,13.2,11.1,,,2,2,Sc,18
108,서울,2024-04-29 22:00,19.5,,,,3.2,,270,,57,,12.9,10.7,,,7,7,,18
108,서울,2024-04-29 23:00,18.6,,,,2.2,,270,,60,,12.8,10.6,,,0,0,,
108,서울,2024-04-30 00:00,18,,,,2.3,,270,,61,,12.5,10.3,,,0,0,,
108,서울,2024-04-30 01:00,17.7,,,,1.8,,270,,63,,12.7,10.5,,,6,1,,
108,서울,2024-04-30 02:00,17.1,,,,1.1,,230,,64,,12.4,10.2,,,4,1,,
108,서울,2024-04-30 03:00,17.6,,,,1,,90,,68,,13.7,11.6,,,9,9,Sc,10
108,서울,2024-04-30 04:00,17.6,,,,.2,,0,,67,,13.4,11.3,,,7,7,Sc,12
108,서울,2024-04-30 05:00,17.7,,,,2.2,,180,,71,,14.3,12.3,,,8,8,Sc,15
108,서울,2024-04-30 06:00,17.6,,,,1.4,,270,,72,,14.4,12.4,,,8,8,Sc,15
108,서울,2024-04-30 07:00,16.5,,,,4.3,,250,,71,,13.3,11.2,,,8,8,Sc,15
108,서울,2024-04-30 08:00,17,,,,1.8,,200,,68,,13.1,11,,,8,2,ScCi,15
108,서울,2024-04-30 09:00,18.2,,,,2.8,,200,,63,,13.1,11,,,8,1,ScCi,15
108,서울,2024-04-30 10:00,19.1,,,,2.3,,200,,62,,13.7,11.6,,,8,0,Ci,
108,서울,2024-04-30 11:00,19.9,,,,2.6,,230,,59,,13.7,11.6,,,9,2,ScCi,10
108,서울,2024-04-30 12:00,20.8,,,,2.6,,230,,56,,13.7,11.6,,,9,3,ScCi,10
108,서울,2024-04-30 13:00,21.7,,,,2.4,,200,,50,,12.9,10.8,,,9,4,ScCi,10
108,서울,2024-04-30 14:00,22.1,,,,2.6,,200,,48,,12.7,10.5,,,8,3,ScCi,10
108,서울,2024-04-30 15:00,22,,,,3.2,,200,,48,,12.6,10.4,,,8,2,ScCi,10
108,서울,2024-04-30 16:00,21.3,,,,2.6,,200,,46,,11.6,9.2,,,9,0,Ci,
108,서울,2024-04-30 17:00,20.3,,,,2.9,,250,,52,,12.4,10.1,,,10,0,Cs,
108,서울,2024-04-30 18:00,19.6,,,,2.2,,270,,57,,12.9,10.8,,,10,0,Cs,
108,서울,2024-04-30 19:00,18.5,,,,3.1,,250,,57,,12.1,9.8,,,9,9,,13
108,서울,2024-04-30 20:00,17.8,,,,2.4,,250,,63,,12.8,10.6,,,10,10,,13
108,서울,2024-04-30 21:00,17.2,,,,1.5,,250,,65,,12.7,10.5,,,8,3,AcCi,46
108,서울,2024-04-30 22:00,16.7,,,,2.2,,250,,68,,12.9,10.7,,,7,1,,45
108,서울,2024-04-30 23:00,16.3,,,,1.1,,270,,69,,12.7,10.5,,,7,5,,15
108,서울,2024-05-01 00:00,16,,,,.3,,0,,71,,12.9,10.7,,,8,5,,
108,서울,2024-05-01 01:00,15.8,,,,2.5,,70,,66,,11.8,9.4,,,8,5,,9
108,서울,2024-05-01 02:00,15.5,,,,3.6,,70,,64,,11.2,8.7,,,8,8,,15
108,서울,2024-05-01 03:00,14.7,,,,3.3,,50,,64,,10.6,7.9,,,8,2,ScCi,15
108,서울,2024-05-01 04:00,14.3,,,,3,,50,,63,,10.2,7.3,,,9,7,ScCi,10
108,서울,2024-05-01 05:00,14.2,,,,2.3,,70,,60,,9.7,6.5,,,7,6,ScCi,10
108,서울,2024-05-01 06:00,14,,,,3.4,,50,,54,,8.6,4.8,,,9,9,Sc,11
108,서울,2024-05-01 07:00,14.3,,,,3.8,,50,,49,,8,3.7,,,8,8,Sc,12
108,서울,2024-05-01 08:00,15.1,,,,3.6,,50,,47,,8,3.8,,,8,8,Sc,13
108,서울,2024-05-01 09:00,17.2,,,,2.9,,70,,41,,8,3.8,,,8,8,Sc,15
108,서울,2024-05-01 10:00,18.7,,,,2.4,,70,,38,,8.1,4,,,7,7,Sc,16
108,서울,2024-05-01 11:00,19.3,,,,2.3,,70,,35,,7.8,3.4,,,7,7,Sc,15
108,서울,2024-05-01 12:00,20.5,,,,1.8,,320,,34,,8.1,4,,,0,0,,
108,서울,2024-05-01 13:00,21.6,,,,2,,90,,34,,8.7,5,,,6,0,Ci,
108,서울,2024-05-01 14:00,22.4,,,,2.3,,340,,31,,8.4,4.4,,,6,2,ScCi,15
108,서울,2024-05-01 15:00,23.5,,,,2.1,,70,,30,,8.7,4.9,,,5,3,ScCi,16
108,서울,2024-05-01 16:00,23.8,,,,1.7,,70,,28,,8.2,4.1,,,5,5,Sc,15
